gene_id	chr	start	end	length
FBgn0039490	3R	27118646	27121590	2945
FBgn0039491	3R	27121618	27124688	3071
FBgn0039492	3R	27124759	27151069	26311
FBgn0029155	3R	27151662	27157603	5942
FBgn0039494	3R	27157948	27159781	1834
FBgn0039495	3R	27161158	27162911	1754
FBgn0051065	3R	27163124	27165131	2008
FBgn0085322	3R	27164708	27165575	868
FBgn0003482	3R	27165716	27167122	1407
FBgn0004197	3R	27172090	27194267	22178
FBgn0054006	3R	27216304	27218184	1881
FBgn0261995	3R	27227070	27228561	1492
FBgn0261996	3R	27228673	27229468	796
FBgn0051064	3R	27229505	27239085	9581
FBgn0051068	3R	27233698	27236360	2663
FBgn0005696	3R	27239163	27241228	2066
FBgn0039498	3R	27241267	27242330	1064
FBgn0042111	3R	27242335	27245249	2915
FBgn0267754	3R	27245333	27245701	369
FBgn0039500	3R	27246403	27247992	1590
FBgn0039501	3R	27248234	27251007	2774
FBgn0011289	3R	27251112	27256463	5352
FBgn0010441	3R	27251131	27253182	2052
FBgn0010328	3R	27256595	27264055	7461
FBgn0264841	3R	27260050	27261948	1899
FBgn0039503	3R	27264374	27265430	1057
FBgn0039504	3R	27265457	27266423	967
FBgn0002441	3R	27266326	27273273	6948
FBgn0039505	3R	27273705	27274565	861
FBgn0046247	3R	27274794	27277418	2625
FBgn0039507	3R	27277249	27282661	5413
FBgn0039508	3R	27283780	27287448	3669
FBgn0039509	3R	27287366	27288526	1161
FBgn0015737	3R	27288769	27291592	2824
FBgn0040609	3R	27291535	27292209	675
FBgn0039510	3R	27294286	27322325	28040
FBgn0265314	3R	27318328	27319246	919
FBgn0039511	3R	27329693	27330882	1190
FBgn0260487	3R	27340622	27372574	31953
FBgn0285938	3R	27366658	27368717	2060
FBgn0263453	3R	27368842	27369865	1024
FBgn0016061	3R	27375088	27437482	62395
FBgn0267653	3R	27411671	27412297	627
FBgn0265317	3R	27438871	27440944	2074
FBgn0263401	3R	27440312	27440845	534
FBgn0039518	3R	27464189	27467080	2892
FBgn0039519	3R	27478675	27482904	4230
FBgn0039520	3R	27487927	27489968	2042
FBgn0262613	3R	27501366	27502025	660
FBgn0039521	3R	27502090	27502956	867
FBgn0267755	3R	27503393	27504101	709
FBgn0039522	3R	27515911	27517257	1347
FBgn0039523	3R	27520866	27533934	13069
FBgn0265316	3R	27535831	27537903	2073
FBgn0265315	3R	27538233	27539159	927
FBgn0046887	3R	27542497	27543888	1392
FBgn0046886	3R	27544443	27545836	1394
FBgn0046885	3R	27546052	27547462	1411
FBgn0004387	3R	27547775	27559145	11371
FBgn0039525	3R	27559379	27561319	1941
FBgn0065105	3R	27560928	27560970	43
FBgn0027492	3R	27561675	27582241	20567
FBgn0040080	3R	27582840	27586376	3537
FBgn0039527	3R	27586474	27596130	9657
FBgn0039528	3R	27597563	27607396	9834
FBgn0039530	3R	27607879	27634932	27054
FBgn0039529	3R	27623359	27626011	2653
FBgn0039531	3R	27634625	27636060	1436
FBgn0039532	3R	27636412	27639871	3460
FBgn0266579	3R	27639886	27656996	17111
FBgn0262286	3R	27642466	27642555	90
FBgn0027494	3R	27652760	27653363	604
FBgn0002772	3R	27657078	27660177	3100
FBgn0039536	3R	27662439	27677099	14661
FBgn0039537	3R	27677522	27679013	1492
FBgn0039538	3R	27679291	27680336	1046
FBgn0003330	3R	27680431	27682029	1599
FBgn0051055	3R	27685632	27688134	2503
FBgn0046258	3R	27685962	27692790	6829
FBgn0263024	3R	27694318	27694541	224
FBgn0263597	3R	27694883	27695057	175
FBgn0263025	3R	27695235	27696531	1297
FBgn0086346	3R	27696466	27700110	3645
FBgn0045862	3R	27700361	27703445	3085
FBgn0039543	3R	27703379	27706751	3373
FBgn0039544	3R	27707100	27710857	3758
FBgn0005659	3R	27736538	27748366	11829
FBgn0085382	3R	27767966	27905843	137878
FBgn0067407	3R	27845089	27845414	326
FBgn0039551	3R	27845950	27847260	1311
FBgn0039552	3R	27871501	27872390	890
FBgn0267366	3R	27912447	27913785	1339
FBgn0039554	3R	27913777	27916516	2740
FBgn0039555	3R	27916908	27918248	1341
FBgn0053213	3R	27918182	27919460	1279
FBgn0039557	3R	27919844	27921089	1246
FBgn0039558	3R	27921283	27922356	1074
FBgn0003279	3R	27922821	27924888	2068
FBgn0082923	3R	27923915	27924061	147
FBgn0267126	3R	27924879	27925368	490
FBgn0027579	3R	27925191	27933077	7887
FBgn0051053	3R	27927357	27928174	818
FBgn0287463	3R	27929662	27931376	1715
FBgn0039559	3R	27932982	27937853	4872
FBgn0039560	3R	27938245	27942778	4534
FBgn0039561	3R	27942796	27948021	5226
FBgn0039562	3R	27948711	27952151	3441
FBgn0039563	3R	27952051	27954112	2062
FBgn0039564	3R	27954917	27957326	2410
FBgn0039565	3R	27957356	27959245	1890
FBgn0259990	3R	27957356	27959245	1890
FBgn0051253	3R	27959346	27960573	1228
FBgn0051054	3R	27960768	27961476	709
FBgn0267108	3R	27961443	27961821	379
FBgn0051131	3R	27961992	27963219	1228
FBgn0039566	3R	27963415	27966958	3544
FBgn0003890	3R	27967008	27988384	21377
FBgn0039568	3R	27989699	27990751	1053
FBgn0267756	3R	27999622	28000302	681
FBgn0284420	3R	27999908	28001015	1108
FBgn0085391	3R	28026615	28090740	64126
FBgn0267746	3R	28137647	28137965	319
FBgn0267745	3R	28140480	28141378	899
FBgn0267747	3R	28146392	28146962	571
FBgn0085383	3R	28146880	28240526	93647
FBgn0267748	3R	28152964	28153752	789
FBgn0267749	3R	28153301	28153759	459
FBgn0266401	3R	28237449	28238570	1122
FBgn0262588	3R	28262735	28263622	888
FBgn0262587	3R	28263871	28264773	903
FBgn0085465	3R	28282580	28283548	969
FBgn0085466	3R	28283719	28284725	1007
FBgn0002865	3R	28291338	28292656	1319
FBgn0004171	3R	28292798	28293863	1066
FBgn0039576	3R	28294048	28294550	503
FBgn0265160	3R	28294623	28295279	657
FBgn0267772	3R	28302913	28303571	659
FBgn0039577	3R	28303631	28304605	975
FBgn0261618	3R	28318162	28336440	18279
FBgn0267773	3R	28336889	28337629	741
FBgn0039580	3R	28337019	28339765	2747
FBgn0039581	3R	28340334	28345169	4836
FBgn0267774	3R	28340412	28340800	389
FBgn0039582	3R	28352242	28353620	1379
FBgn0039584	3R	28418208	28474814	56607
FBgn0267775	3R	28427094	28427990	897
FBgn0039585	3R	28484557	28486062	1506
FBgn0013813	3R	28486953	28519398	32446
FBgn0051051	3R	28519548	28520515	968
FBgn0003137	3R	28520665	28540324	19660
FBgn0039588	3R	28542274	28544817	2544
FBgn0000659	3R	28580976	28585264	4289
FBgn0289725	3R	28586048	28591386	5339
FBgn0263388	3R	28593488	28594283	796
FBgn0026400	3R	28598059	28599288	1230
FBgn0001215	3R	28599834	28605777	5944
FBgn0082960	3R	28601529	28601668	140
FBgn0082976	3R	28601698	28601847	150
FBgn0082959	3R	28601877	28602016	140
FBgn0082958	3R	28602147	28602286	140
FBgn0082975	3R	28602340	28602489	150
FBgn0082957	3R	28602556	28602695	140
FBgn0082974	3R	28603371	28603522	152
FBgn0039589	3R	28606079	28608372	2294
FBgn0039590	3R	28607939	28635099	27161
FBgn0039591	3R	28636411	28638799	2389
FBgn0267952	3R	28638621	28639910	1290
FBgn0039592	3R	28641585	28642891	1307
FBgn0051050	3R	28649909	28650480	572
FBgn0053346	3R	28669233	28670452	1220
FBgn0039593	3R	28670704	28672021	1318
FBgn0039594	3R	28675041	28695939	20899
FBgn0027655	3R	28696242	28734816	38575
FBgn0039595	3R	28737109	28744782	7674
FBgn0039596	3R	28748384	28751661	3278
FBgn0039597	3R	28755484	28756979	1496
FBgn0039598	3R	28756999	28758234	1236
FBgn0287669	3R	28771705	28772165	461
FBgn0287670	3R	28775458	28777047	1590
FBgn0266257	3R	28777212	28777850	639
FBgn0085324	3R	28789617	28790483	867
FBgn0039599	3R	28790522	28791461	940
FBgn0261289	3R	28806702	28807501	800
FBgn0005642	3R	28807983	28811337	3355
FBgn0039600	3R	28812102	28817354	5253
FBgn0065070	3R	28812529	28812642	114
FBgn0039601	3R	28817342	28819668	2327
FBgn0039602	3R	28820221	28824508	4288
FBgn0024273	3R	28824506	28832024	7519
FBgn0015589	3R	28832301	28844748	12448
FBgn0264324	3R	28845270	28870439	25170
FBgn0265274	3R	28853606	28859497	5892
FBgn0053203	3R	28870606	28887709	17104
FBgn0039609	3R	28872905	28875031	2127
FBgn0039611	3R	28875621	28877805	2185
FBgn0039612	3R	28878024	28880122	2099
FBgn0039613	3R	28880792	28882945	2154
FBgn0027578	3R	28883693	28886015	2323
FBgn0265998	3R	28888073	28922772	34700
FBgn0039616	3R	28923044	28925086	2043
FBgn0039617	3R	28925004	28970372	45369
FBgn0267229	3R	28970541	28972750	2210
FBgn0039620	3R	28992977	29020406	27430
FBgn0263579	3R	29008753	29008852	100
FBgn0265204	3R	29021284	29022180	897
FBgn0267127	3R	29022478	29024217	1740
FBgn0039621	3R	29024971	29026159	1189
FBgn0039622	3R	29026439	29027174	736
FBgn0039623	3R	29027236	29030938	3703
FBgn0041780	3R	29030951	29032642	1692
FBgn0266404	3R	29031028	29034098	3071
FBgn0039625	3R	29032660	29034008	1349
FBgn0027873	3R	29034573	29037062	2490
FBgn0039626	3R	29037058	29039071	2014
FBgn0003093	3R	29039156	29049148	9993
FBgn0039627	3R	29049493	29050721	1229
FBgn0039628	3R	29051056	29052267	1212
FBgn0039629	3R	29052680	29053913	1234
FBgn0267776	3R	29054343	29055703	1361
FBgn0039630	3R	29054347	29055837	1491
FBgn0039631	3R	29055927	29059204	3278
FBgn0288875	3R	29059272	29062975	3704
FBgn0039633	3R	29063040	29108948	45909
FBgn0266390	3R	29095368	29096487	1120
FBgn0039634	3R	29109053	29112822	3770
FBgn0039635	3R	29113071	29116197	3127
FBgn0039636	3R	29116391	29118390	2000
FBgn0005596	3R	29118330	29122879	4550
FBgn0039637	3R	29123370	29128247	4878
FBgn0039638	3R	29128584	29130972	2389
FBgn0028671	3R	29131193	29137980	6788
FBgn0039639	3R	29137970	29138573	604
FBgn0039640	3R	29138662	29145787	7126
FBgn0039641	3R	29145678	29146893	1216
FBgn0039642	3R	29147016	29148172	1157
FBgn0014869	3R	29148248	29149901	1654
FBgn0041588	3R	29149896	29151794	1899
FBgn0041186	3R	29152074	29153266	1193
FBgn0028692	3R	29153524	29157255	3732
FBgn0039644	3R	29158122	29164966	6845
FBgn0039645	3R	29165643	29171508	5866
FBgn0039647	3R	29171191	29194994	23804
FBgn0039648	3R	29197556	29199211	1656
FBgn0014427	3R	29200454	29201770	1317
FBgn0039650	3R	29201756	29202525	770
FBgn0039651	3R	29202660	29204133	1474
FBgn0051044	3R	29214562	29219667	5106
FBgn0262448	3R	29215585	29215684	100
FBgn0262404	3R	29217184	29217280	97
FBgn0029176	3R	29220172	29222109	1938
FBgn0062442	3R	29222217	29223428	1212
FBgn0039654	3R	29223485	29226276	2792
FBgn0039655	3R	29226204	29227725	1522
FBgn0028476	3R	29229161	29235302	6142
FBgn0039656	3R	29235322	29238723	3402
FBgn0051427	3R	29238830	29240308	1479
FBgn0051445	3R	29240580	29244827	4248
FBgn0263236	3R	29244961	29250451	5491
FBgn0003525	3R	29251826	29255800	3975
FBgn0267104	3R	29256485	29257425	941
FBgn0267128	3R	29276376	29277108	733
FBgn0039659	3R	29293743	29297180	3438
FBgn0015622	3R	29315254	29319644	4391
FBgn0267107	3R	29356148	29356771	624
FBgn0267106	3R	29369338	29369777	440
FBgn0004369	3R	29377646	29487131	109486
FBgn0264792	3R	29458779	29459278	500
FBgn0039663	3R	29484783	29489265	4483
FBgn0039664	3R	29489468	29491383	1916
FBgn0040623	3R	29490544	29491150	607
FBgn0039665	3R	29491524	29493518	1995
FBgn0039666	3R	29493852	29494267	416
FBgn0039667	3R	29494782	29498923	4142
FBgn0039668	3R	29499025	29503797	4773
FBgn0039669	3R	29515717	29516527	811
FBgn0263588	3R	29534636	29535354	719
FBgn0000492	3R	29556386	29565244	8859
FBgn0039670	3R	29587237	29588104	868
FBgn0039671	3R	29588993	29589762	770
FBgn0051041	3R	29590070	29590906	837
FBgn0086361	3R	29591831	29617157	25327
FBgn0039673	3R	29598670	29600862	2193
FBgn0262873	3R	29608477	29608854	378
FBgn0039674	3R	29619065	29620758	1694
FBgn0266137	3R	29630304	29659984	29681
FBgn0039675	3R	29664779	29666783	2005
FBgn0039676	3R	29666814	29668877	2064
FBgn0039677	3R	29669149	29671478	2330
FBgn0039678	3R	29671657	29672334	678
FBgn0039679	3R	29672456	29674223	1768
FBgn0025457	3R	29674007	29675421	1415
FBgn0039680	3R	29675651	29680257	4607
FBgn0039681	3R	29680241	29682278	2038
FBgn0013972	3R	29682503	29685758	3256
FBgn0039682	3R	29685736	29689311	3576
FBgn0039683	3R	29692591	29697025	4435
FBgn0267129	3R	29713278	29713678	401
FBgn0039684	3R	29714505	29715004	500
FBgn0250832	3R	29715068	29715377	310
FBgn0039685	3R	29716254	29716896	643
FBgn0039686	3R	29718663	29722388	3726
FBgn0267777	3R	29719713	29721191	1479
FBgn0085325	3R	29722538	29723013	476
FBgn0024841	3R	29723163	29724226	1064
FBgn0039687	3R	29724159	29724950	792
FBgn0042213	3R	29725027	29725690	664
FBgn0039688	3R	29725830	29735360	9531
FBgn0027583	3R	29735269	29736745	1477
FBgn0039689	3R	29736965	29738070	1106
FBgn0039690	3R	29738275	29741952	3678
FBgn0027518	3R	29741972	29745092	3121
FBgn0267778	3R	29745209	29746083	875
FBgn0039691	3R	29745337	29747513	2177
FBgn0020235	3R	29747704	29749163	1460
FBgn0260990	3R	29749219	29754528	5310
FBgn0266258	3R	29755190	29759040	3851
FBgn0001297	3R	29765995	29794113	28119
FBgn0267779	3R	29774324	29775051	728
FBgn0039694	3R	29779273	29780452	1180
FBgn0262112	3R	29794597	29795805	1209
FBgn0039696	3R	29795697	29799354	3658
FBgn0019972	3R	29799658	29801584	1927
FBgn0039697	3R	29801599	29802945	1347
FBgn0039698	3R	29803196	29804389	1194
FBgn0002924	3R	29804290	29807127	2838
FBgn0000247	3R	29806811	29815047	8237
FBgn0039702	3R	29814921	29816451	1531
FBgn0039703	3R	29816738	29817764	1027
FBgn0039704	3R	29819131	29825800	6670
FBgn0039705	3R	29827281	29835101	7821
FBgn0260969	3R	29835610	29836288	679
FBgn0039707	3R	29835950	29837447	1498
FBgn0039709	3R	29841657	29854699	13043
FBgn0039710	3R	29854695	29857491	2797
FBgn0039711	3R	29857652	29858936	1285
FBgn0051032	3R	29859041	29859865	825
FBgn0039712	3R	29860055	29861494	1440
FBgn0039713	3R	29861582	29863902	2321
FBgn0086061	3R	29862628	29862716	89
FBgn0065066	3R	29863234	29863345	112
FBgn0039714	3R	29863701	29868895	5195
FBgn0083969	3R	29869365	29875159	5795
FBgn0051038	3R	29877059	29903231	26173
FBgn0039718	3R	29903240	29903825	586
FBgn0039719	3R	29905464	29906448	985
FBgn0051036	3R	29908107	29912892	4786
FBgn0039722	3R	29912991	29914346	1356
FBgn0003861	3R	29914521	29920289	5769
FBgn0003357	3R	29922216	29923455	1240
FBgn0003356	3R	29923754	29924615	862
FBgn0003358	3R	29925226	29926189	964
FBgn0039723	3R	29927255	29928766	1512
FBgn0051202	3R	29928701	29930386	1686
FBgn0051040	3R	29930551	29933057	2507
FBgn0260759	3R	29933287	29934587	1301
FBgn0260760	3R	29933287	29934587	1301
FBgn0039726	3R	29934582	29935888	1307
FBgn0039727	3R	29935978	29948207	12230
FBgn0004622	3R	29950796	29969447	18652
FBgn0039728	3R	29983426	29990785	7360
FBgn0000032	3R	29991144	29993411	2268
FBgn0039730	3R	29993475	29995231	1757
FBgn0039731	3R	29995357	29997034	1678
FBgn0039732	3R	29996961	29997676	716
FBgn0039733	3R	29997900	29999755	1856
FBgn0085327	3R	29999795	30000403	609
FBgn0039734	3R	30000530	30003678	3149
FBgn0039735	3R	30003681	30004861	1181
FBgn0016685	3R	30004785	30010352	5568
FBgn0039736	3R	30006034	30009189	3156
FBgn0039737	3R	30010476	30015284	4809
FBgn0039738	3R	30015513	30022221	6709
FBgn0039739	3R	30022345	30022648	304
FBgn0026597	3R	30022842	30035311	12470
FBgn0267780	3R	30026218	30026872	655
FBgn0264837	3R	30034540	30034907	368
FBgn0039740	3R	30035240	30036870	1631
FBgn0041102	3R	30037003	30037730	728
FBgn0001281	3R	30037984	30038728	745
FBgn0001280	3R	30038622	30039533	912
FBgn0003510	3R	30039719	30043071	3353
FBgn0003511	3R	30039719	30043071	3353
FBgn0003512	3R	30043341	30044886	1546
FBgn0002626	3R	30045229	30046161	933
FBgn0039741	3R	30046470	30048665	2196
FBgn0039742	3R	30048635	30052159	3525
FBgn0264838	3R	30049293	30052211	2919
FBgn0039743	3R	30052514	30054697	2184
FBgn0003479	3R	30054696	30056037	1342
FBgn0039744	3R	30055957	30056603	647
FBgn0085346	3R	30056859	30058131	1273
FBgn0260468	3R	30056859	30058131	1273
FBgn0266411	3R	30058311	30121798	63488
FBgn0267781	3R	30106997	30107532	536
FBgn0266442	3R	30122023	30123263	1241
FBgn0266443	3R	30123801	30124735	935
FBgn0051025	3R	30125633	30129119	3487
FBgn0051029	3R	30129279	30132395	3117
FBgn0086355	3R	30132981	30134599	1619
FBgn0039747	3R	30134856	30149606	14751
FBgn0267751	3R	30135008	30137581	2574
FBgn0039748	3R	30152059	30153699	1641
FBgn0039749	3R	30153022	30160473	7452
FBgn0051030	3R	30164692	30166419	1728
FBgn0051028	3R	30166631	30171207	4577
FBgn0002773	3R	30171438	30174551	3114
FBgn0039751	3R	30175786	30177700	1915
FBgn0039752	3R	30177877	30180178	2302
FBgn0260860	3R	30180232	30181486	1255
FBgn0265202	3R	30183845	30184398	554
FBgn0039754	3R	30185423	30191252	5830
FBgn0039755	3R	30194790	30196228	1439
FBgn0039756	3R	30196360	30202998	6639
FBgn0039757	3R	30206447	30209020	2574
FBgn0086664	3R	30206783	30206926	144
FBgn0083047	3R	30206976	30207112	137
FBgn0083048	3R	30207156	30207291	136
FBgn0083049	3R	30207322	30207458	137
FBgn0083050	3R	30207493	30207630	138
FBgn0086665	3R	30207745	30207883	139
FBgn0082983	3R	30207898	30208039	142
FBgn0000094	3R	30209948	30210382	435
FBgn0000276	3R	30210874	30211273	400
FBgn0000280	3R	30211527	30211753	227
FBgn0000277	3R	30212156	30212568	413
FBgn0000281	3R	30212903	30213142	240
FBgn0000278	3R	30213315	30213797	483
FBgn0000279	3R	30216484	30216938	455
FBgn0263402	3R	30237094	30237734	641
FBgn0039758	3R	30241268	30243312	2045
FBgn0039759	3R	30243978	30246703	2726
FBgn0051383	3R	30247964	30248043	80
FBgn0051023	3R	30248616	30248695	80
FBgn0085328	3R	30249583	30250661	1079
FBgn0039760	3R	30250928	30252830	1903
FBgn0039761	3R	30253182	30254097	916
FBgn0267782	3R	30272762	30273555	794
FBgn0010113	3R	30277932	30372382	94451
FBgn0085329	3R	30305808	30306640	833
FBgn0267783	3R	30357255	30358138	884
FBgn0015222	3R	30385573	30388178	2606
FBgn0015221	3R	30387804	30390584	2781
FBgn0267130	3R	30404429	30404989	561
FBgn0027544	3R	30418767	30422971	4205
FBgn0261704	3R	30418767	30422971	4205
FBgn0039764	3R	30423032	30423929	898
FBgn0039765	3R	30423974	30424556	583
FBgn0039766	3R	30424499	30425162	664
FBgn0039767	3R	30425427	30428276	2850
FBgn0039768	3R	30428820	30431362	2543
FBgn0039769	3R	30432064	30435139	3076
FBgn0039770	3R	30435177	30443599	8423
FBgn0039771	3R	30444076	30445046	971
FBgn0028646	3R	30445635	30455867	10233
FBgn0039773	3R	30456441	30459300	2860
FBgn0039774	3R	30459521	30465736	6216
FBgn0039776	3R	30466050	30485799	19750
FBgn0260440	3R	30476684	30478849	2166
FBgn0039777	3R	30487016	30487928	913
FBgn0039778	3R	30488963	30489895	933
FBgn0039779	3R	30490074	30491987	1914
FBgn0026190	3R	30491813	30496153	4341
FBgn0039780	3R	30496751	30500326	3576
FBgn0051371	3R	30501124	30503506	2383
FBgn0051014	3R	30503665	30505661	1997
FBgn0039782	3R	30505987	30507977	1991
FBgn0263527	3R	30506829	30506887	59
FBgn0054041	3R	30508023	30510146	2124
FBgn0039783	3R	30510083	30512214	2132
FBgn0051524	3R	30512325	30514355	2031
FBgn0039784	3R	30514777	30516980	2204
FBgn0027654	3R	30517059	30527037	9979
FBgn0267112	3R	30528280	30531861	3582
FBgn0267113	3R	30530355	30532377	2023
FBgn0082582	3R	30532607	30578905	46299
FBgn0083991	3R	30554554	30560199	5646
FBgn0039787	3R	30579429	30582117	2689
FBgn0039788	3R	30582198	30583697	1500
FBgn0039789	3R	30584020	30587302	3283
FBgn0039790	3R	30592971	30601489	8519
FBgn0051019	3R	30597004	30599296	2293
FBgn0051021	3R	30602206	30604041	1836
FBgn0051017	3R	30604181	30606144	1964
FBgn0051016	3R	30606189	30610456	4268
FBgn0267131	3R	30612028	30615478	3451
FBgn0266259	3R	30618626	30621906	3281
FBgn0264985	3R	30624829	30625592	764
FBgn0039792	3R	30627241	30629028	1788
FBgn0267956	3R	30630387	30631430	1044
FBgn0051013	3R	30643767	30645880	2114
FBgn0051015	3R	30646106	30648551	2446
FBgn0085461	3R	30649151	30649873	723
FBgn0085462	3R	30649961	30650858	898
FBgn0266701	3R	30664778	30666142	1365
FBgn0039795	3R	30690642	30692768	2127
FBgn0039796	3R	30693572	30695498	1927
FBgn0000274	3R	30695537	30697138	1602
FBgn0283501	3R	30697380	30704118	6739
FBgn0051010	3R	30704762	30706121	1360
FBgn0267939	3R	30715125	30716848	1724
FBgn0039797	3R	30726087	30728052	1966
FBgn0039798	3R	30729837	30731165	1329
FBgn0039799	3R	30742880	30744474	1595
FBgn0039800	3R	30744605	30745263	659
FBgn0039801	3R	30745479	30746290	812
FBgn0262883	3R	30746685	30747172	488
FBgn0004606	3R	30765926	30789202	23277
FBgn0266699	3R	30781178	30783645	2468
FBgn0011739	3R	30789625	30806619	16995
FBgn0262444	3R	30791636	30791696	61
FBgn0039802	3R	30807117	30807978	862
FBgn0027598	3R	30808617	30827005	18389
FBgn0039804	3R	30827819	30842034	14216
FBgn0003720	3R	30852315	30854400	2086
FBgn0039805	3R	30867521	30869184	1664
FBgn0039806	3R	30870939	30872351	1413
FBgn0039807	3R	30874365	30876186	1822
FBgn0039808	3R	30877084	30881027	3944
FBgn0039809	3R	30881792	30883503	1712
FBgn0000416	3R	30883464	30889062	5599
FBgn0015032	3R	30894038	30900688	6651
FBgn0053483	3R	30900718	30902161	1444
FBgn0267940	3R	30904968	30905532	565
FBgn0020912	3R	30912754	30930682	17929
FBgn0264833	3R	30921682	30922383	702
FBgn0039810	3R	30935396	30936507	1112
FBgn0039811	3R	30936589	30937102	514
FBgn0039812	3R	30959700	30962307	2608
FBgn0062411	3R	30963290	30964320	1031
FBgn0004573	3R	30968236	31016875	48640
FBgn0267785	3R	30984809	30985135	327
FBgn0051008	3R	30989478	30990006	529
FBgn0051007	3R	30991700	30992457	758
FBgn0267786	3R	30992803	30993615	813
FBgn0053773	3R	31035346	31036124	779
FBgn0010015	3R	31039374	31046821	7448
FBgn0053920	3R	31044391	31045105	715
FBgn0286884	3R	31045295	31045561	267
FBgn0016123	3R	31048929	31052540	3612
FBgn0263562	3R	31051098	31051203	106
FBgn0010808	3R	31052616	31053915	1300
FBgn0002413	3R	31054085	31061210	7126
FBgn0024288	3R	31065253	31083407	18155
FBgn0039816	3R	31090712	31097321	6610
FBgn0039817	3R	31098868	31101169	2302
FBgn0039818	3R	31106362	31109191	2830
FBgn0261395	3R	31122527	31123415	889
FBgn0039820	3R	31126149	31127335	1187
