gene_id	chr	start	end	strand	length
gene:Zm00001eb391970	9	123737321	123738527	+	1207
gene:Zm00001eb391980	9	123741508	123742416	-	909
gene:Zm00001eb391990	9	123741674	123742115	+	442
gene:Zm00001eb392000	9	123847695	123860131	-	12437
gene:Zm00001eb392010	9	123902550	123905541	-	2992
gene:Zm00001eb392020	9	123906228	123908129	-	1902
gene:Zm00001eb392030	9	123906336	123912950	+	6615
gene:Zm00001eb392040	9	123915262	123916127	+	866
gene:Zm00001eb392050	9	123917135	123922778	-	5644
gene:Zm00001eb392060	9	123922395	123922740	+	346
gene:Zm00001eb392070	9	124150310	124151101	+	792
gene:Zm00001eb392080	9	124170420	124174471	-	4052
gene:Zm00001eb392090	9	124283134	124283851	+	718
gene:Zm00001eb392100	9	124349528	124350210	+	683
gene:Zm00001eb392110	9	124357169	124357564	-	396
gene:Zm00001eb392120	9	124395757	124401212	-	5456
gene:Zm00001eb392130	9	124404714	124405700	-	987
gene:Zm00001eb392140	9	124625483	124626496	+	1014
gene:Zm00001eb392150	9	124627392	124628767	+	1376
gene:Zm00001eb392160	9	124655127	124659238	+	4112
gene:Zm00001eb392170	9	124669307	124669750	-	444
gene:Zm00001eb392180	9	124670175	124696589	+	26415
gene:Zm00001eb392190	9	124748764	124753232	+	4469
gene:Zm00001eb392200	9	124755200	124756244	-	1045
gene:Zm00001eb392210	9	124756288	124757700	-	1413
gene:Zm00001eb392220	9	124762420	124772066	+	9647
gene:Zm00001eb392230	9	124772082	124774904	+	2823
gene:Zm00001eb392240	9	124880241	124881119	+	879
gene:Zm00001eb392250	9	124880500	124880781	-	282
gene:Zm00001eb392260	9	124881365	124884100	-	2736
gene:Zm00001eb392270	9	124884189	124900063	+	15875
gene:Zm00001eb392280	9	124936645	124941351	-	4707
gene:Zm00001eb392290	9	124985454	124987798	+	2345
gene:Zm00001eb392300	9	124991354	124993930	-	2577
gene:Zm00001eb392310	9	125018252	125021852	-	3601
gene:Zm00001eb392320	9	125079514	125081461	+	1948
gene:Zm00001eb392330	9	125131382	125136519	-	5138
gene:Zm00001eb392340	9	125250584	125252078	-	1495
gene:Zm00001eb392350	9	125316279	125321329	-	5051
gene:Zm00001eb392360	9	125352347	125357357	+	5011
gene:Zm00001eb392370	9	125368239	125371908	+	3670
gene:Zm00001eb392380	9	125392078	125395465	+	3388
gene:Zm00001eb392390	9	125520989	125523559	+	2571
gene:Zm00001eb392400	9	125576016	125581526	+	5511
gene:Zm00001eb392410	9	125642501	125643169	-	669
gene:Zm00001eb392420	9	125647912	125649402	-	1491
gene:Zm00001eb392430	9	125667564	125670746	-	3183
gene:Zm00001eb392440	9	125783496	125792873	+	9378
gene:Zm00001eb392450	9	125793513	125795353	-	1841
gene:Zm00001eb392460	9	125841927	125844242	-	2316
gene:Zm00001eb392470	9	125944313	125946615	-	2303
gene:Zm00001eb392480	9	126024957	126025319	-	363
gene:Zm00001eb392490	9	126076050	126079261	+	3212
gene:Zm00001eb392500	9	126117928	126118590	-	663
gene:Zm00001eb392510	9	126119009	126119460	-	452
gene:Zm00001eb392520	9	126171504	126172523	-	1020
gene:Zm00001eb392530	9	126174665	126178194	+	3530
gene:Zm00001eb392540	9	126215523	126216128	+	606
gene:Zm00001eb392550	9	126215550	126219692	-	4143
gene:Zm00001eb392560	9	126298389	126301301	-	2913
gene:Zm00001eb392570	9	126309043	126331353	-	22311
gene:Zm00001eb392580	9	126371725	126376395	+	4671
gene:Zm00001eb392590	9	126377466	126378370	-	905
gene:Zm00001eb392600	9	126434181	126435590	+	1410
gene:Zm00001eb392610	9	126459737	126461021	-	1285
gene:Zm00001eb392620	9	126569178	126570356	-	1179
gene:Zm00001eb392630	9	127063535	127064226	-	692
gene:Zm00001eb392640	9	127124468	127129539	+	5072
gene:Zm00001eb392650	9	127162423	127166269	+	3847
gene:Zm00001eb392660	9	127168025	127173185	-	5161
gene:Zm00001eb392670	9	127182392	127183192	-	801
gene:Zm00001eb392680	9	127185586	127191938	-	6353
gene:Zm00001eb392690	9	127229149	127229768	+	620
gene:Zm00001eb392700	9	127296607	127301665	+	5059
gene:Zm00001eb392710	9	127302003	127306230	-	4228
gene:Zm00001eb392720	9	127305662	127306235	+	574
gene:Zm00001eb392730	9	127308992	127316595	+	7604
gene:Zm00001eb392740	9	127397869	127401783	+	3915
gene:Zm00001eb392750	9	127527045	127533051	+	6007
gene:Zm00001eb392760	9	127530559	127532545	-	1987
gene:Zm00001eb392770	9	127531319	127532375	+	1057
gene:Zm00001eb392780	9	127618554	127618879	-	326
gene:Zm00001eb392790	9	127624963	127625287	-	325
gene:Zm00001eb392800	9	127629088	127630012	+	925
gene:Zm00001eb392810	9	127649804	127650652	+	849
gene:Zm00001eb392820	9	127653234	127654184	-	951
gene:Zm00001eb392830	9	127673899	127679476	+	5578
gene:Zm00001eb392840	9	127712533	127713985	-	1453
gene:Zm00001eb392850	9	127712579	127714791	+	2213
gene:Zm00001eb392860	9	127717433	127718331	+	899
gene:Zm00001eb392870	9	127788040	127789237	+	1198
gene:Zm00001eb392880	9	127808739	127815327	-	6589
gene:Zm00001eb392890	9	128108163	128114298	+	6136
gene:Zm00001eb392900	9	128145593	128152611	+	7019
gene:Zm00001eb392910	9	128186611	128187654	-	1044
gene:Zm00001eb392920	9	128189708	128190964	+	1257
gene:Zm00001eb392930	9	128189813	128190748	-	936
gene:Zm00001eb392940	9	128422738	128427791	+	5054
gene:Zm00001eb392950	9	128429317	128433303	-	3987
gene:Zm00001eb392960	9	128440691	128442452	-	1762
gene:Zm00001eb392970	9	128469609	128473934	+	4326
gene:Zm00001eb392980	9	128522963	128525046	-	2084
gene:Zm00001eb392990	9	128546683	128554465	-	7783
gene:Zm00001eb393000	9	128559715	128560658	-	944
gene:Zm00001eb393010	9	128578549	128579258	+	710
gene:Zm00001eb393020	9	128633498	128641844	+	8347
gene:Zm00001eb393030	9	128642814	128652807	+	9994
gene:Zm00001eb393040	9	128676967	128681144	-	4178
gene:Zm00001eb393050	9	128789768	128792175	-	2408
gene:Zm00001eb393060	9	128904029	128906722	-	2694
gene:Zm00001eb393070	9	128931645	128933956	+	2312
gene:Zm00001eb393080	9	128931828	128934057	-	2230
gene:Zm00001eb393090	9	128993817	128996693	-	2877
gene:Zm00001eb393100	9	129009351	129024641	-	15291
gene:Zm00001eb393110	9	129042791	129045045	-	2255
gene:Zm00001eb393120	9	129094561	129097317	-	2757
gene:Zm00001eb393130	9	129097701	129112224	-	14524
gene:Zm00001eb393140	9	129298929	129302661	+	3733
gene:Zm00001eb393150	9	129325098	129327750	+	2653
gene:Zm00001eb393160	9	129329728	129335444	-	5717
gene:Zm00001eb393170	9	129337388	129344675	-	7288
gene:Zm00001eb393180	9	129428960	129430916	-	1957
gene:Zm00001eb393190	9	129474867	129478143	+	3277
gene:Zm00001eb393200	9	129479690	129481895	+	2206
gene:Zm00001eb393210	9	129571187	129573025	-	1839
gene:Zm00001eb393220	9	129639131	129640353	+	1223
gene:Zm00001eb393230	9	129644577	129647590	+	3014
gene:Zm00001eb393240	9	129663635	129667428	+	3794
gene:Zm00001eb393250	9	129727125	129734139	+	7015
gene:Zm00001eb393260	9	129727522	129727880	-	359
gene:Zm00001eb393270	9	129736148	129740088	-	3941
gene:Zm00001eb393280	9	129855032	129866210	+	11179
gene:Zm00001eb393290	9	129871091	129874883	-	3793
gene:Zm00001eb393300	9	129936165	129943187	+	7023
gene:Zm00001eb393310	9	129943694	129948338	-	4645
gene:Zm00001eb393320	9	130015628	130018319	-	2692
gene:Zm00001eb393330	9	130018591	130020154	-	1564
gene:Zm00001eb393340	9	130020315	130020554	-	240
gene:Zm00001eb393350	9	130020608	130021018	-	411
gene:Zm00001eb393360	9	130025092	130026976	-	1885
gene:Zm00001eb393370	9	130060320	130074989	-	14670
gene:Zm00001eb393380	9	130224112	130225566	-	1455
gene:Zm00001eb393390	9	130266287	130267339	+	1053
gene:Zm00001eb393400	9	130268756	130271441	+	2686
gene:Zm00001eb393410	9	130271619	130273265	+	1647
gene:Zm00001eb393420	9	130280489	130283649	+	3161
gene:Zm00001eb393430	9	130296462	130297328	-	867
gene:Zm00001eb393440	9	130297197	130297780	+	584
gene:Zm00001eb393450	9	130359239	130360506	+	1268
gene:Zm00001eb393460	9	130384968	130385759	-	792
gene:Zm00001eb393470	9	130413517	130414920	+	1404
gene:Zm00001eb393480	9	130458568	130459272	-	705
gene:Zm00001eb393490	9	130479704	130480629	-	926
gene:Zm00001eb393500	9	130484806	130489711	-	4906
gene:Zm00001eb393510	9	130631180	130632029	+	850
gene:Zm00001eb393520	9	130639989	130641587	+	1599
gene:Zm00001eb393530	9	130640212	130641545	-	1334
gene:Zm00001eb393540	9	130668757	130670018	+	1262
gene:Zm00001eb393550	9	130668761	130669756	-	996
gene:Zm00001eb393560	9	130679343	130681526	-	2184
gene:Zm00001eb393570	9	130686040	130687618	-	1579
gene:Zm00001eb393580	9	130686232	130687613	+	1382
gene:Zm00001eb393590	9	130737855	130738708	+	854
gene:Zm00001eb393600	9	130739597	130741996	+	2400
gene:Zm00001eb393610	9	130844368	130848936	+	4569
gene:Zm00001eb393620	9	130856661	130858443	-	1783
gene:Zm00001eb393630	9	130889667	130892637	+	2971
gene:Zm00001eb393640	9	130932509	130935306	-	2798
gene:Zm00001eb393650	9	130997171	130998047	+	877
gene:Zm00001eb393660	9	131016009	131018318	-	2310
gene:Zm00001eb393670	9	131078281	131105203	+	26923
gene:Zm00001eb393680	9	131152014	131153679	+	1666
gene:Zm00001eb393690	9	131280885	131282501	-	1617
gene:Zm00001eb393700	9	131333563	131334100	-	538
gene:Zm00001eb393710	9	131355498	131358660	-	3163
gene:Zm00001eb393720	9	131398479	131405529	+	7051
gene:Zm00001eb393730	9	131444334	131445985	-	1652
gene:Zm00001eb393740	9	131444485	131445422	+	938
gene:Zm00001eb393750	9	131491254	131503080	+	11827
gene:Zm00001eb393760	9	131542919	131550755	+	7837
gene:Zm00001eb393770	9	131551391	131565987	+	14597
gene:Zm00001eb393780	9	131567211	131570473	+	3263
gene:Zm00001eb393790	9	131597046	131598628	-	1583
gene:Zm00001eb393800	9	131597231	131599114	+	1884
gene:Zm00001eb393810	9	131600513	131604748	+	4236
gene:Zm00001eb393820	9	131613496	131614063	+	568
gene:Zm00001eb393830	9	131684211	131684822	+	612
gene:Zm00001eb393840	9	131718759	131725412	+	6654
gene:Zm00001eb393850	9	131727837	131736336	-	8500
gene:Zm00001eb393860	9	131845720	131846565	+	846
gene:Zm00001eb393870	9	131846110	131846465	-	356
gene:Zm00001eb393880	9	131919610	131920038	+	429
gene:Zm00001eb393890	9	131923957	131925123	+	1167
gene:Zm00001eb393900	9	131928707	131931455	+	2749
gene:Zm00001eb393910	9	132022711	132024550	-	1840
gene:Zm00001eb393920	9	132025472	132029930	+	4459
gene:Zm00001eb393930	9	132135060	132138586	-	3527
gene:Zm00001eb393940	9	132223159	132229574	-	6416
gene:Zm00001eb393950	9	132290765	132291218	+	454
gene:Zm00001eb393960	9	132291376	132291533	+	158
gene:Zm00001eb393970	9	132315977	132330838	-	14862
gene:Zm00001eb393980	9	132330385	132330838	+	454
gene:Zm00001eb393990	9	132355684	132360748	-	5065
gene:Zm00001eb394000	9	132360267	132360633	+	367
gene:Zm00001eb394010	9	132402208	132405550	-	3343
gene:Zm00001eb394020	9	132405827	132406806	-	980
gene:Zm00001eb394030	9	132406000	132407245	+	1246
gene:Zm00001eb394040	9	132446992	132447591	-	600
gene:Zm00001eb394050	9	132448724	132453616	-	4893
gene:Zm00001eb394060	9	132595492	132599370	+	3879
gene:Zm00001eb394070	9	132688635	132691902	+	3268
gene:Zm00001eb394080	9	132693944	132699467	-	5524
gene:Zm00001eb394090	9	132697720	132698780	+	1061
gene:Zm00001eb394100	9	132713604	132717564	-	3961
gene:Zm00001eb394110	9	132778694	132782479	-	3786
gene:Zm00001eb394120	9	132988328	132996488	-	8161
gene:Zm00001eb394130	9	133067501	133068278	-	778
gene:Zm00001eb394140	9	133072263	133075015	-	2753
gene:Zm00001eb394150	9	133082739	133087299	-	4561
gene:Zm00001eb394160	9	133095360	133098130	+	2771
gene:Zm00001eb394170	9	133096018	133097184	-	1167
gene:Zm00001eb394180	9	133131915	133133583	+	1669
gene:Zm00001eb394190	9	133157127	133164914	-	7788
gene:Zm00001eb394200	9	133206445	133208986	-	2542
gene:Zm00001eb394210	9	133218898	133223301	-	4404
gene:Zm00001eb394220	9	133244399	133270223	-	25825
gene:Zm00001eb394230	9	133301842	133318108	-	16267
gene:Zm00001eb394240	9	133318202	133319467	+	1266
gene:Zm00001eb394250	9	133319590	133337142	-	17553
gene:Zm00001eb394260	9	133463249	133466184	-	2936
gene:Zm00001eb394270	9	133501200	133511586	+	10387
gene:Zm00001eb394280	9	133512633	133514644	-	2012
gene:Zm00001eb394290	9	133597083	133599369	-	2287
gene:Zm00001eb394300	9	133668413	133671608	+	3196
gene:Zm00001eb394310	9	133674008	133687702	-	13695
gene:Zm00001eb394320	9	133692895	133693362	-	468
gene:Zm00001eb394330	9	133786697	133788148	+	1452
gene:Zm00001eb394340	9	133910142	133911125	+	984
gene:Zm00001eb394350	9	133913981	133915612	-	1632
gene:Zm00001eb394360	9	133919123	133923877	+	4755
gene:Zm00001eb394370	9	133934405	133935418	+	1014
gene:Zm00001eb394380	9	133937210	133941537	+	4328
gene:Zm00001eb394390	9	133942497	133948371	-	5875
gene:Zm00001eb394400	9	133993365	133996131	-	2767
gene:Zm00001eb394410	9	134113439	134131566	+	18128
gene:Zm00001eb394420	9	134131873	134133100	+	1228
gene:Zm00001eb394430	9	134229863	134231853	+	1991
gene:Zm00001eb394440	9	134268888	134286581	-	17694
gene:Zm00001eb394450	9	134337472	134350328	+	12857
gene:Zm00001eb394460	9	134351401	134361510	+	10110
gene:Zm00001eb394470	9	134363046	134367331	+	4286
gene:Zm00001eb394480	9	134377918	134381446	-	3529
gene:Zm00001eb394490	9	134434662	134436030	+	1369
gene:Zm00001eb394500	9	134462517	134468286	-	5770
gene:Zm00001eb394510	9	134471264	134474098	+	2835
gene:Zm00001eb394520	9	134475502	134479445	+	3944
gene:Zm00001eb394530	9	134479640	134483759	+	4120
gene:Zm00001eb394540	9	134532955	134539927	+	6973
gene:Zm00001eb394550	9	134541118	134542272	-	1155
gene:Zm00001eb394560	9	134544384	134545143	-	760
gene:Zm00001eb394570	9	134544432	134547699	+	3268
gene:Zm00001eb394580	9	134580984	134604696	-	23713
gene:Zm00001eb394590	9	134663198	134665815	-	2618
gene:Zm00001eb394600	9	134762150	134763464	-	1315
gene:Zm00001eb394610	9	134766274	134780822	-	14549
gene:Zm00001eb394620	9	134782638	134785286	-	2649
gene:Zm00001eb394630	9	134818081	134824664	-	6584
gene:Zm00001eb394640	9	134826049	134829501	+	3453
gene:Zm00001eb394650	9	134897940	134902685	-	4746
gene:Zm00001eb394660	9	135000695	135003043	+	2349
gene:Zm00001eb394670	9	135005256	135007786	-	2531
gene:Zm00001eb394680	9	135060192	135061176	-	985
gene:Zm00001eb394690	9	135064770	135065937	-	1168
gene:Zm00001eb394700	9	135072357	135076025	-	3669
gene:Zm00001eb394710	9	135131903	135132768	-	866
gene:Zm00001eb394720	9	135132972	135133688	+	717
gene:Zm00001eb394730	9	135136576	135138153	-	1578
gene:Zm00001eb394740	9	135138536	135143670	-	5135
gene:Zm00001eb394750	9	135208116	135212515	+	4400
gene:Zm00001eb394760	9	135270706	135275762	+	5057
gene:Zm00001eb394770	9	135318932	135322125	+	3194
gene:Zm00001eb394780	9	135319357	135322042	-	2686
gene:Zm00001eb394790	9	135512601	135517226	-	4626
gene:Zm00001eb394800	9	135564116	135565298	+	1183
gene:Zm00001eb394810	9	135693863	135694811	-	949
gene:Zm00001eb394820	9	135789944	135795597	+	5654
gene:Zm00001eb394830	9	135817614	135826794	-	9181
gene:Zm00001eb394840	9	135929324	135931298	+	1975
gene:Zm00001eb394850	9	135934618	135948599	-	13982
gene:Zm00001eb394860	9	136026478	136038139	-	11662
gene:Zm00001eb394870	9	136042546	136076018	+	33473
gene:Zm00001eb394880	9	136043256	136043560	-	305
gene:Zm00001eb394890	9	136081245	136083899	+	2655
gene:Zm00001eb394900	9	136112173	136118489	-	6317
gene:Zm00001eb394910	9	136212628	136221756	-	9129
gene:Zm00001eb394920	9	136290063	136295202	-	5140
gene:Zm00001eb394930	9	136300192	136301105	-	914
gene:Zm00001eb394940	9	136304561	136305859	+	1299
gene:Zm00001eb394950	9	136313652	136317246	-	3595
gene:Zm00001eb394960	9	136319647	136322937	+	3291
gene:Zm00001eb394970	9	136327208	136329649	+	2442
gene:Zm00001eb394980	9	136330935	136332755	-	1821
gene:Zm00001eb394990	9	136450154	136450796	-	643
gene:Zm00001eb395000	9	136458319	136471141	-	12823
gene:Zm00001eb395010	9	136578028	136585046	-	7019
gene:Zm00001eb395020	9	136585598	136586521	-	924
gene:Zm00001eb395030	9	136614867	136617582	+	2716
gene:Zm00001eb395040	9	136647346	136647862	+	517
gene:Zm00001eb395050	9	136653065	136654485	+	1421
gene:Zm00001eb395060	9	136694510	136696263	-	1754
gene:Zm00001eb395070	9	136739367	136742084	+	2718
gene:Zm00001eb395080	9	136746364	136750645	+	4282
gene:Zm00001eb395090	9	136787410	136813923	-	26514
gene:Zm00001eb395100	9	136913110	136918919	-	5810
gene:Zm00001eb395110	9	136964900	136973507	-	8608
gene:Zm00001eb395120	9	136996503	137005011	-	8509
gene:Zm00001eb395130	9	137062181	137064003	-	1823
gene:Zm00001eb395140	9	137106895	137107670	+	776
gene:Zm00001eb395150	9	137164540	137169741	-	5202
gene:Zm00001eb395160	9	137205026	137205724	+	699
gene:Zm00001eb395170	9	137356221	137356655	-	435
gene:Zm00001eb395180	9	137410981	137419605	-	8625
gene:Zm00001eb395190	9	137502193	137505386	-	3194
gene:Zm00001eb395200	9	137507643	137515966	-	8324
gene:Zm00001eb395210	9	137532988	137534167	+	1180
gene:Zm00001eb395220	9	137549742	137554543	+	4802
gene:Zm00001eb395230	9	137555190	137556143	-	954
gene:Zm00001eb395240	9	137559172	137563383	-	4212
gene:Zm00001eb395250	9	137566031	137573020	-	6990
gene:Zm00001eb395260	9	137621784	137622922	+	1139
gene:Zm00001eb395270	9	137675963	137683000	+	7038
gene:Zm00001eb395280	9	137789171	137796963	+	7793
gene:Zm00001eb395290	9	137822975	137827962	+	4988
gene:Zm00001eb395300	9	137903226	137907529	-	4304
gene:Zm00001eb395310	9	137977817	138007957	-	30141
gene:Zm00001eb395320	9	138178840	138180608	+	1769
gene:Zm00001eb395330	9	138243093	138244008	+	916
gene:Zm00001eb395340	9	138244730	138245710	+	981
gene:Zm00001eb395350	9	138496597	138499028	+	2432
gene:Zm00001eb395360	9	138502278	138503208	+	931
gene:Zm00001eb395370	9	138662842	138663742	+	901
gene:Zm00001eb395380	9	138760526	138762567	+	2042
gene:Zm00001eb395390	9	138831252	138833864	+	2613
gene:Zm00001eb395400	9	138945527	138949246	+	3720
gene:Zm00001eb395410	9	139000216	139004479	+	4264
gene:Zm00001eb395420	9	139003638	139004007	-	370
gene:Zm00001eb395430	9	139045938	139049843	+	3906
gene:Zm00001eb395440	9	139100213	139102322	-	2110
gene:Zm00001eb395450	9	139100570	139101642	+	1073
gene:Zm00001eb395460	9	139127518	139129858	+	2341
gene:Zm00001eb395470	9	139153064	139156732	-	3669
gene:Zm00001eb395480	9	139161296	139165520	-	4225
gene:Zm00001eb395490	9	139333830	139341518	-	7689
gene:Zm00001eb395500	9	139364531	139366107	+	1577
gene:Zm00001eb395510	9	139415595	139419460	-	3866
gene:Zm00001eb395520	9	139489102	139494311	+	5210
gene:Zm00001eb395530	9	139495086	139529201	+	34116
gene:Zm00001eb395540	9	139527226	139529034	-	1809
gene:Zm00001eb395550	9	139569325	139569729	+	405
gene:Zm00001eb395560	9	139636748	139642330	+	5583
gene:Zm00001eb395570	9	139731457	139731884	+	428
gene:Zm00001eb395580	9	139733687	139735904	-	2218
gene:Zm00001eb395590	9	139874107	139878906	-	4800
gene:Zm00001eb395600	9	139898985	139900759	+	1775
gene:Zm00001eb395610	9	139906714	139920023	+	13310
gene:Zm00001eb395620	9	139921437	139922530	+	1094
gene:Zm00001eb395630	9	139929230	139934667	-	5438
gene:Zm00001eb395640	9	139934859	139942497	-	7639
gene:Zm00001eb395650	9	140027703	140028240	+	538
gene:Zm00001eb395660	9	140077521	140078771	+	1251
gene:Zm00001eb395670	9	140103428	140107785	-	4358
gene:Zm00001eb395680	9	140110591	140111421	-	831
gene:Zm00001eb395690	9	140113245	140114009	-	765
gene:Zm00001eb395700	9	140115278	140116407	-	1130
gene:Zm00001eb395710	9	140117601	140120023	-	2423
gene:Zm00001eb395720	9	140143926	140150950	+	7025
gene:Zm00001eb395730	9	140213043	140214979	-	1937
gene:Zm00001eb395740	9	140215022	140219269	-	4248
gene:Zm00001eb395750	9	140222356	140226269	+	3914
gene:Zm00001eb395760	9	140273381	140276123	-	2743
gene:Zm00001eb395770	9	140277170	140279430	-	2261
gene:Zm00001eb395780	9	140282297	140287552	+	5256
gene:Zm00001eb395790	9	140289165	140293920	-	4756
gene:Zm00001eb395800	9	140346364	140346645	-	282
gene:Zm00001eb395810	9	140346711	140350855	-	4145
gene:Zm00001eb395820	9	140351050	140369973	+	18924
gene:Zm00001eb395830	9	140452407	140452915	+	509
gene:Zm00001eb395840	9	140473964	140495440	+	21477
gene:Zm00001eb395850	9	140496368	140506596	-	10229
gene:Zm00001eb395860	9	140507149	140508087	-	939
gene:Zm00001eb395870	9	140522703	140523224	+	522
gene:Zm00001eb395880	9	140533738	140539647	-	5910
gene:Zm00001eb395890	9	140543458	140548912	-	5455
gene:Zm00001eb395900	9	140556380	140556958	-	579
gene:Zm00001eb395910	9	140559726	140561098	-	1373
gene:Zm00001eb395920	9	140602334	140604262	-	1929
gene:Zm00001eb395930	9	140604292	140605220	-	929
gene:Zm00001eb395940	9	140608391	140609390	+	1000
gene:Zm00001eb395950	9	140632663	140635731	-	3069
gene:Zm00001eb395960	9	140639155	140639978	-	824
gene:Zm00001eb395970	9	140715410	140716404	-	995
