rs chr ps
S7_44627870 7 44627870
S7_44627921 7 44627921
S7_44694151 7 44694151
S7_44880469 7 44880469
S7_44927154 7 44927154
S7_44943115 7 44943115
S7_44945214 7 44945214
S7_44945233 7 44945233
S7_44947571 7 44947571
S7_44956380 7 44956380
S7_44984431 7 44984431
S7_44984650 7 44984650
S7_44989673 7 44989673
S7_45033413 7 45033413
S7_45033431 7 45033431
S7_45038607 7 45038607
S7_45045429 7 45045429
S7_45100736 7 45100736
S7_45139451 7 45139451
S7_45169088 7 45169088
S7_45169479 7 45169479
S7_45169482 7 45169482
S7_45172067 7 45172067
S7_45172110 7 45172110
S7_45172174 7 45172174
S7_45175481 7 45175481
S7_45175620 7 45175620
S7_45222545 7 45222545
S7_45282795 7 45282795
S7_45282812 7 45282812
S7_45296482 7 45296482
S7_45296571 7 45296571
S7_45360957 7 45360957
S7_45361000 7 45361000
S7_45362451 7 45362451
S7_45393812 7 45393812
S7_45401541 7 45401541
S7_45470986 7 45470986
S7_45620095 7 45620095
S7_45631387 7 45631387
S7_45631397 7 45631397
S7_45644872 7 45644872
S7_45646283 7 45646283
S7_45646284 7 45646284
S7_45648715 7 45648715
S7_45648727 7 45648727
S7_45678143 7 45678143
S7_45678162 7 45678162
S7_45748548 7 45748548
S7_45788589 7 45788589
S7_45797668 7 45797668
S7_45797692 7 45797692
S7_45797841 7 45797841
S7_45831760 7 45831760
S7_45831858 7 45831858
S7_45832045 7 45832045
S7_45866275 7 45866275
S7_45866362 7 45866362
S7_45901727 7 45901727
S7_45901759 7 45901759
S7_45901772 7 45901772
S7_45901773 7 45901773
S7_45906264 7 45906264
S7_45906292 7 45906292
S7_45906452 7 45906452
S7_45911267 7 45911267
S7_45912259 7 45912259
S7_45912283 7 45912283
S7_45932888 7 45932888
S7_45932898 7 45932898
S7_46051932 7 46051932
S7_46052010 7 46052010
S7_46056146 7 46056146
S7_46062969 7 46062969
S7_46063402 7 46063402
S7_46063565 7 46063565
S7_46064813 7 46064813
S7_46065379 7 46065379
S7_46069572 7 46069572
S7_46079434 7 46079434
S7_46079439 7 46079439
S7_46079457 7 46079457
S7_46079471 7 46079471
S7_46079488 7 46079488
S7_46079711 7 46079711
S7_46081173 7 46081173
S7_46081228 7 46081228
S7_46263233 7 46263233
S7_46263240 7 46263240
S7_46411979 7 46411979
S7_46412014 7 46412014
S7_46412061 7 46412061
S7_46412103 7 46412103
S7_46419270 7 46419270
S7_46419311 7 46419311
S7_46419312 7 46419312
S7_46419521 7 46419521
S7_46463779 7 46463779
S7_46465433 7 46465433
S7_46472542 7 46472542
S7_46472543 7 46472543
S7_46473529 7 46473529
S7_46475449 7 46475449
S7_46475465 7 46475465
S7_46493939 7 46493939
S7_46521276 7 46521276
S7_46538660 7 46538660
S7_46538842 7 46538842
S7_46564213 7 46564213
S7_46589158 7 46589158
S7_46612698 7 46612698
S7_46626826 7 46626826
S7_46630433 7 46630433
S7_46630462 7 46630462
S7_46638452 7 46638452
S7_46638520 7 46638520
S7_46652976 7 46652976
S7_46652979 7 46652979
S7_46672756 7 46672756
S7_46682891 7 46682891
S7_46683726 7 46683726
S7_46683750 7 46683750
S7_46683797 7 46683797
S7_46683813 7 46683813
S7_46714685 7 46714685
S7_46798402 7 46798402
S7_46798423 7 46798423
S7_46798566 7 46798566
S7_46798584 7 46798584
S7_46798594 7 46798594
S7_46799044 7 46799044
S7_46799054 7 46799054
S7_46805466 7 46805466
S7_46805470 7 46805470
S7_46840651 7 46840651
S7_46840701 7 46840701
S7_46862497 7 46862497
S7_46875430 7 46875430
S7_46876304 7 46876304
S7_46876322 7 46876322
S7_46906013 7 46906013
S7_46930959 7 46930959
S7_46954500 7 46954500
S7_46954547 7 46954547
S7_46954560 7 46954560
S7_46954580 7 46954580
S7_46954584 7 46954584
S7_46954588 7 46954588
S7_47003869 7 47003869
S7_47003890 7 47003890
S7_47041437 7 47041437
S7_47069341 7 47069341
S7_47092604 7 47092604
S7_47113053 7 47113053
S7_47120229 7 47120229
S7_47120337 7 47120337
S7_47131308 7 47131308
S7_47143339 7 47143339
S7_47143346 7 47143346
S7_47143361 7 47143361
S7_47143368 7 47143368
S7_47143391 7 47143391
S7_47177452 7 47177452
S7_47207372 7 47207372
S7_47207494 7 47207494
S7_47207515 7 47207515
S7_47217332 7 47217332
S7_47217557 7 47217557
S7_47247350 7 47247350
S7_47288381 7 47288381
S7_47288383 7 47288383
S7_47309481 7 47309481
S7_47309596 7 47309596
S7_47354157 7 47354157
S7_47358106 7 47358106
S7_47392371 7 47392371
S7_47392372 7 47392372
S7_47392373 7 47392373
S7_47392426 7 47392426
S7_47436874 7 47436874
S7_47437914 7 47437914
S7_47437956 7 47437956
S7_47448932 7 47448932
S7_47448955 7 47448955
S7_47449073 7 47449073
S7_47457994 7 47457994
S7_47458088 7 47458088
S7_47475159 7 47475159
S7_47486506 7 47486506
S7_47486697 7 47486697
S7_47500955 7 47500955
S7_47526633 7 47526633
S7_47535702 7 47535702
S7_47535750 7 47535750
S7_47535770 7 47535770
S7_47580994 7 47580994
S7_47581038 7 47581038
S7_47603152 7 47603152
S7_47603162 7 47603162
S7_47603242 7 47603242
S7_47603302 7 47603302
S7_47603407 7 47603407
S7_47606290 7 47606290
S7_47606395 7 47606395
S7_47606415 7 47606415
S7_47606506 7 47606506
S7_47606619 7 47606619
S7_47606679 7 47606679
S7_47607272 7 47607272
S7_47789352 7 47789352
S7_47815375 7 47815375
S7_47865224 7 47865224
S7_47865281 7 47865281
S7_47865308 7 47865308
S7_47865334 7 47865334
S7_47865428 7 47865428
S7_47924991 7 47924991
S7_47925048 7 47925048
S7_47925063 7 47925063
S7_47928810 7 47928810
S7_47928835 7 47928835
S7_47992061 7 47992061
S7_47993381 7 47993381
S7_48019292 7 48019292
S7_48027974 7 48027974
S7_48028046 7 48028046
S7_48028054 7 48028054
S7_48028056 7 48028056
S7_48031349 7 48031349
S7_48033848 7 48033848
S7_48037976 7 48037976
S7_48037982 7 48037982
S7_48077716 7 48077716
S7_48077752 7 48077752
S7_48077942 7 48077942
S7_48086397 7 48086397
S7_48106767 7 48106767
S7_48106789 7 48106789
S7_48106904 7 48106904
S7_48155844 7 48155844
S7_48178892 7 48178892
S7_48196601 7 48196601
S7_48196626 7 48196626
S7_48211612 7 48211612
S7_48211863 7 48211863
S7_48211879 7 48211879
S7_48214439 7 48214439
S7_48223385 7 48223385
S7_48227099 7 48227099
S7_48230395 7 48230395
S7_48231974 7 48231974
S7_48321090 7 48321090
S7_48325880 7 48325880
S7_48334822 7 48334822
S7_48354457 7 48354457
S7_48354470 7 48354470
S7_48355352 7 48355352
S7_48390459 7 48390459
S7_48393910 7 48393910
S7_48393954 7 48393954
S7_48396486 7 48396486
S7_48396488 7 48396488
S7_48396489 7 48396489
S7_48408854 7 48408854
S7_48408876 7 48408876
S7_48408900 7 48408900
S7_48408964 7 48408964
S7_48445715 7 48445715
S7_48456130 7 48456130
S7_48456137 7 48456137
S7_48486075 7 48486075
S7_48490445 7 48490445
S7_48497070 7 48497070
S7_48497360 7 48497360
S7_48497566 7 48497566
S7_48578776 7 48578776
S7_48578807 7 48578807
S7_48581383 7 48581383
S7_48617007 7 48617007
S7_48645105 7 48645105
S7_48645456 7 48645456
S7_48658487 7 48658487
S7_48664397 7 48664397
S7_48675777 7 48675777
S7_48675998 7 48675998
S7_48676029 7 48676029
S7_48676153 7 48676153
S7_48683474 7 48683474
S7_48689971 7 48689971
S7_48691873 7 48691873
S7_48693400 7 48693400
S7_48697043 7 48697043
S7_48704403 7 48704403
S7_48707852 7 48707852
S7_48707880 7 48707880
S7_48707950 7 48707950
S7_48707993 7 48707993
S7_48708014 7 48708014
S7_48708082 7 48708082
S7_48708123 7 48708123
S7_48708132 7 48708132
S7_48708392 7 48708392
S7_48708516 7 48708516
S7_48708842 7 48708842
S7_48708864 7 48708864
S7_48708918 7 48708918
S7_48735038 7 48735038
S7_48805081 7 48805081
S7_48814151 7 48814151
S7_48814832 7 48814832
S7_48821414 7 48821414
S7_48832096 7 48832096
S7_48836904 7 48836904
S7_48838001 7 48838001
S7_48842863 7 48842863
S7_48843693 7 48843693
S7_48843733 7 48843733
S7_48844248 7 48844248
S7_48845882 7 48845882
S7_48845888 7 48845888
S7_48903615 7 48903615
S7_48971921 7 48971921
S7_48979767 7 48979767
S7_48979775 7 48979775
S7_48985407 7 48985407
S7_48987615 7 48987615
S7_49002409 7 49002409
S7_49002709 7 49002709
S7_49002715 7 49002715
S7_49003110 7 49003110
S7_49003153 7 49003153
S7_49010627 7 49010627
S7_49015155 7 49015155
S7_49015361 7 49015361
S7_49116258 7 49116258
S7_49116304 7 49116304
S7_49122121 7 49122121
S7_49144573 7 49144573
S7_49144575 7 49144575
S7_49150195 7 49150195
S7_49166404 7 49166404
S7_49171318 7 49171318
S7_49172592 7 49172592
S7_49172593 7 49172593
S7_49172594 7 49172594
S7_49172838 7 49172838
S7_49172872 7 49172872
S7_49198225 7 49198225
S7_49211420 7 49211420
S7_49211427 7 49211427
S7_49289257 7 49289257
S7_49297765 7 49297765
S7_49303940 7 49303940
S7_49304378 7 49304378
S7_49304390 7 49304390
S7_49384549 7 49384549
S7_49387194 7 49387194
S7_49387198 7 49387198
S7_49389583 7 49389583
S7_49390309 7 49390309
S7_49390396 7 49390396
S7_49390600 7 49390600
S7_49390617 7 49390617
S7_49390649 7 49390649
S7_49409204 7 49409204
S7_49411660 7 49411660
S7_49411701 7 49411701
S7_49411720 7 49411720
S7_49435304 7 49435304
S7_49477247 7 49477247
S7_49477412 7 49477412
S7_49477833 7 49477833
S7_49539645 7 49539645
S7_49592116 7 49592116
S7_49629695 7 49629695
S7_49669462 7 49669462
S7_49672030 7 49672030
S7_49692493 7 49692493
S7_49707292 7 49707292
S7_49753991 7 49753991
S7_49757064 7 49757064
S7_49761659 7 49761659
S7_49761717 7 49761717
S7_49777932 7 49777932
S7_49777970 7 49777970
S7_49779638 7 49779638
S7_49814522 7 49814522
S7_49814557 7 49814557
S7_49863001 7 49863001
S7_49863002 7 49863002
S7_49863017 7 49863017
S7_49866641 7 49866641
S7_49878238 7 49878238
S7_49881614 7 49881614
S7_49893711 7 49893711
S7_49904598 7 49904598
S7_49911961 7 49911961
S7_49917336 7 49917336
S7_49920489 7 49920489
S7_49974825 7 49974825
S7_50059755 7 50059755
S7_50066222 7 50066222
S7_50098634 7 50098634
S7_50135784 7 50135784
S7_50159894 7 50159894
S7_50160031 7 50160031
S7_50188571 7 50188571
S7_50219492 7 50219492
S7_50281079 7 50281079
S7_50336998 7 50336998
S7_50424416 7 50424416
S7_50424418 7 50424418
S7_50424478 7 50424478
S7_50430405 7 50430405
S7_50430412 7 50430412
S7_50462317 7 50462317
S7_50490437 7 50490437
S7_50490447 7 50490447
S7_50495113 7 50495113
S7_50644154 7 50644154
S7_50644845 7 50644845
S7_50650486 7 50650486
S7_50650539 7 50650539
S7_50667098 7 50667098
S7_50667123 7 50667123
S7_50667151 7 50667151
S7_50667153 7 50667153
S7_50723796 7 50723796
S7_50723800 7 50723800
S7_50723828 7 50723828
S7_50723848 7 50723848
S7_50727566 7 50727566
S7_50727597 7 50727597
S7_50768644 7 50768644
S7_50772516 7 50772516
S7_50784678 7 50784678
S7_50784700 7 50784700
S7_50784734 7 50784734
S7_50784871 7 50784871
S7_50784880 7 50784880
S7_50784881 7 50784881
S7_50806807 7 50806807
S7_50806901 7 50806901
S7_50809404 7 50809404
S7_50809407 7 50809407
S7_50830736 7 50830736
S7_50831572 7 50831572
S7_50831600 7 50831600
S7_50831606 7 50831606
S7_50831651 7 50831651
S7_50838240 7 50838240
S7_50838265 7 50838265
S7_50855124 7 50855124
S7_50855310 7 50855310
S7_50872036 7 50872036
S7_50872502 7 50872502
S7_50872518 7 50872518
S7_50873454 7 50873454
S7_50873460 7 50873460
S7_50873572 7 50873572
S7_50873594 7 50873594
S7_50873625 7 50873625
S7_50945060 7 50945060
S7_50945206 7 50945206
S7_50945669 7 50945669
S7_50945963 7 50945963
S7_50945995 7 50945995
S7_50949361 7 50949361
S7_50949370 7 50949370
S7_50949494 7 50949494
S7_50958558 7 50958558
S7_50958568 7 50958568
S7_50958637 7 50958637
S7_50958890 7 50958890
S7_50958901 7 50958901
S7_50959416 7 50959416
S7_50968245 7 50968245
S7_50968269 7 50968269
S7_50968299 7 50968299
S7_50988319 7 50988319
S7_50992858 7 50992858
S7_50992993 7 50992993
S7_50993082 7 50993082
S7_50993140 7 50993140
S7_50993151 7 50993151
S7_50993187 7 50993187
S7_50993471 7 50993471
S7_51002448 7 51002448
S7_51002883 7 51002883
S7_51002997 7 51002997
S7_51008787 7 51008787
S7_51008827 7 51008827
S7_51008882 7 51008882
S7_51009047 7 51009047
S7_51009048 7 51009048
S7_51009049 7 51009049
S7_51017177 7 51017177
S7_51025628 7 51025628
S7_51026093 7 51026093
S7_51026126 7 51026126
S7_51030570 7 51030570
S7_51030572 7 51030572
S7_51030632 7 51030632
S7_51071693 7 51071693
S7_51186655 7 51186655
S7_51186673 7 51186673
S7_51186700 7 51186700
S7_51338716 7 51338716
S7_51354628 7 51354628
S7_51373841 7 51373841
S7_51373863 7 51373863
S7_51387514 7 51387514
S7_51429559 7 51429559
S7_51432456 7 51432456
S7_51432467 7 51432467
S7_51432486 7 51432486
S7_51432497 7 51432497
S7_51432504 7 51432504
S7_51510691 7 51510691
S7_51510712 7 51510712
S7_51519549 7 51519549
S7_51519588 7 51519588
S7_51519771 7 51519771
S7_51545299 7 51545299
S7_51582646 7 51582646
S7_51582652 7 51582652
S7_51582780 7 51582780
S7_51583018 7 51583018
S7_51607836 7 51607836
S7_51614877 7 51614877
S7_51617133 7 51617133
S7_51617134 7 51617134
S7_51619714 7 51619714
S7_51728654 7 51728654
S7_51758843 7 51758843
S7_51865463 7 51865463
S7_51865472 7 51865472
S7_51865483 7 51865483
S7_51865484 7 51865484
S7_51865501 7 51865501
S7_51865502 7 51865502
S7_51865506 7 51865506
S7_51866121 7 51866121
S7_51866330 7 51866330
S7_51872493 7 51872493
S7_51872598 7 51872598
S7_51873114 7 51873114
S7_51873169 7 51873169
S7_51873504 7 51873504
S7_51873554 7 51873554
S7_51873555 7 51873555
S7_51873613 7 51873613
S7_51901265 7 51901265
S7_51907123 7 51907123
S7_51907161 7 51907161
S7_51909381 7 51909381
S7_51909430 7 51909430
S7_51909514 7 51909514
S7_51916209 7 51916209
S7_51916210 7 51916210
S7_51938656 7 51938656
S7_51981837 7 51981837
S7_51982090 7 51982090
S7_51982138 7 51982138
S7_51982259 7 51982259
S7_51984144 7 51984144
S7_51984146 7 51984146
S7_51984147 7 51984147
S7_51984148 7 51984148
S7_51984149 7 51984149
S7_51984150 7 51984150
S7_52073198 7 52073198
S7_52088994 7 52088994
S7_52096251 7 52096251
S7_52102453 7 52102453
S7_52125381 7 52125381
S7_52125492 7 52125492
S7_52138627 7 52138627
S7_52138642 7 52138642
S7_52193957 7 52193957
S7_52195072 7 52195072
S7_52230034 7 52230034
S7_52230113 7 52230113
S7_52281668 7 52281668
S7_52347137 7 52347137
S7_52347578 7 52347578
S7_52406599 7 52406599
S7_52406650 7 52406650
S7_52407589 7 52407589
S7_52428421 7 52428421
S7_52443645 7 52443645
S7_52443646 7 52443646
S7_52443664 7 52443664
S7_52511141 7 52511141
S7_52551812 7 52551812
S7_52551852 7 52551852
S7_52551873 7 52551873
S7_52551906 7 52551906
S7_52551907 7 52551907
S7_52559174 7 52559174
S7_52559449 7 52559449
S7_52560240 7 52560240
S7_52566017 7 52566017
S7_52574013 7 52574013
S7_52594706 7 52594706
S7_52595117 7 52595117
S7_52595282 7 52595282
S7_52595345 7 52595345
S7_52595389 7 52595389
S7_52595440 7 52595440
S7_52599739 7 52599739
S7_52611030 7 52611030
S7_52611111 7 52611111
S7_52612459 7 52612459
S7_52634654 7 52634654
S7_52642192 7 52642192
S7_52642211 7 52642211
S7_52687717 7 52687717
S7_52687736 7 52687736
S7_52738542 7 52738542
S7_52746197 7 52746197
S7_52751484 7 52751484
S7_52786972 7 52786972
S7_52791807 7 52791807
S7_52849229 7 52849229
S7_52849240 7 52849240
S7_52889149 7 52889149
S7_52977376 7 52977376
S7_52993222 7 52993222
S7_52993323 7 52993323
S7_52995661 7 52995661
S7_52995749 7 52995749
S7_52995793 7 52995793
S7_52995806 7 52995806
S7_52995858 7 52995858
S7_52995865 7 52995865
S7_52996870 7 52996870
S7_53011900 7 53011900
S7_53016145 7 53016145
S7_53051081 7 53051081
S7_53057084 7 53057084
S7_53057095 7 53057095
S7_53057178 7 53057178
S7_53057197 7 53057197
S7_53061633 7 53061633
S7_53061775 7 53061775
S7_53061776 7 53061776
S7_53061923 7 53061923
S7_53061924 7 53061924
S7_53068854 7 53068854
S7_53068873 7 53068873
S7_53093139 7 53093139
S7_53093167 7 53093167
S7_53093192 7 53093192
S7_53093198 7 53093198
S7_53095470 7 53095470
S7_53096995 7 53096995
S7_53191271 7 53191271
S7_53191279 7 53191279
S7_53191284 7 53191284
S7_53209833 7 53209833
S7_53210754 7 53210754
S7_53210761 7 53210761
S7_53210765 7 53210765
S7_53210776 7 53210776
S7_53214636 7 53214636
S7_53215019 7 53215019
S7_53215040 7 53215040
S7_53215078 7 53215078
S7_53239361 7 53239361
S7_53239370 7 53239370
S7_53239400 7 53239400
S7_53239799 7 53239799
S7_53257605 7 53257605
S7_53257611 7 53257611
S7_53258977 7 53258977
S7_53286997 7 53286997
S7_53367633 7 53367633
S7_53367665 7 53367665
S7_53368898 7 53368898
S7_53382146 7 53382146
S7_53383292 7 53383292
S7_53383299 7 53383299
S7_53383345 7 53383345
S7_53392273 7 53392273
S7_53392285 7 53392285
S7_53392315 7 53392315
S7_53393219 7 53393219
S7_53393253 7 53393253
S7_53401379 7 53401379
S7_53402877 7 53402877
S7_53403230 7 53403230
S7_53403245 7 53403245
S7_53403260 7 53403260
S7_53408203 7 53408203
S7_53408801 7 53408801
S7_53441493 7 53441493
S7_53441524 7 53441524
S7_53448571 7 53448571
S7_53448581 7 53448581
S7_53459730 7 53459730
S7_53459774 7 53459774
S7_53459808 7 53459808
S7_53459810 7 53459810
S7_53459832 7 53459832
S7_53461050 7 53461050
S7_53461052 7 53461052
S7_53469717 7 53469717
S7_53469826 7 53469826
S7_53473100 7 53473100
S7_53483276 7 53483276
S7_53483282 7 53483282
S7_53483321 7 53483321
S7_53496724 7 53496724
S7_53496752 7 53496752
S7_53496815 7 53496815
S7_53496870 7 53496870
S7_53496872 7 53496872
S7_53497374 7 53497374
S7_53544861 7 53544861
S7_53545922 7 53545922
S7_53550606 7 53550606
S7_53555902 7 53555902
S7_53567183 7 53567183
S7_53591178 7 53591178
S7_53592032 7 53592032
S7_53593733 7 53593733
S7_53620412 7 53620412
S7_53620433 7 53620433
S7_53628771 7 53628771
S7_53660428 7 53660428
S7_53671488 7 53671488
S7_53671526 7 53671526
S7_53730310 7 53730310
S7_53817150 7 53817150
S7_53848221 7 53848221
S7_53887458 7 53887458
S7_53888134 7 53888134
S7_53888467 7 53888467
S7_53926916 7 53926916
S7_53949714 7 53949714
S7_53950582 7 53950582
S7_53952027 7 53952027
S7_53953636 7 53953636
S7_53953637 7 53953637
S7_53953707 7 53953707
S7_53953804 7 53953804
S7_53953925 7 53953925
S7_53968507 7 53968507
S7_54023134 7 54023134
S7_54023137 7 54023137
S7_54024806 7 54024806
S7_54079393 7 54079393
S7_54079394 7 54079394
S7_54079436 7 54079436
S7_54099810 7 54099810
S7_54126986 7 54126986
S7_54128087 7 54128087
S7_54129974 7 54129974
S7_54163898 7 54163898
S7_54163911 7 54163911
S7_54163932 7 54163932
S7_54190382 7 54190382
S7_54193998 7 54193998
S7_54193999 7 54193999
S7_54196049 7 54196049
S7_54197346 7 54197346
S7_54202862 7 54202862
S7_54217198 7 54217198
S7_54251468 7 54251468
S7_54257414 7 54257414
S7_54257416 7 54257416
S7_54257423 7 54257423
S7_54307769 7 54307769
S7_54307778 7 54307778
S7_54308399 7 54308399
S7_54308460 7 54308460
S7_54327841 7 54327841
S7_54327853 7 54327853
S7_54357037 7 54357037
S7_54414124 7 54414124
S7_54434219 7 54434219
S7_54434409 7 54434409
S7_54434456 7 54434456
S7_54434481 7 54434481
S7_54442380 7 54442380
S7_54442384 7 54442384
S7_54446264 7 54446264
S7_54446273 7 54446273
S7_54446372 7 54446372
S7_54469717 7 54469717
S7_54469731 7 54469731
S7_54480880 7 54480880
S7_54480949 7 54480949
S7_54481005 7 54481005
S7_54490431 7 54490431
S7_54495257 7 54495257
S7_54499854 7 54499854
S7_54501018 7 54501018
S7_54501019 7 54501019
S7_54501020 7 54501020
S7_54501021 7 54501021
S7_54501022 7 54501022
S7_54592360 7 54592360
S7_54652007 7 54652007
S7_54652009 7 54652009
S7_54653784 7 54653784
S7_54660040 7 54660040
S7_54662889 7 54662889
S7_54664020 7 54664020
S7_54664043 7 54664043
S7_54664242 7 54664242
S7_54664407 7 54664407
S7_54665688 7 54665688
S7_54666059 7 54666059
S7_54666067 7 54666067
S7_54666088 7 54666088
S7_54671486 7 54671486
S7_54672047 7 54672047
S7_54678817 7 54678817
S7_54682233 7 54682233
S7_54690780 7 54690780
S7_54713485 7 54713485
S7_54713486 7 54713486
S7_54713487 7 54713487
S7_54732336 7 54732336
S7_54737780 7 54737780
S7_54915527 7 54915527
S7_54916229 7 54916229
S7_54916232 7 54916232
S7_54916233 7 54916233
S7_54916234 7 54916234
S7_54917381 7 54917381
S7_54923738 7 54923738
S7_54923772 7 54923772
S7_54953012 7 54953012
S7_54953026 7 54953026
S7_54953113 7 54953113
S7_54953137 7 54953137
S7_54953144 7 54953144
S7_54958799 7 54958799
S7_55050547 7 55050547
S7_55050676 7 55050676
S7_55050719 7 55050719
S7_55082945 7 55082945
S7_55082970 7 55082970
S7_55108332 7 55108332
S7_55114785 7 55114785
S7_55119245 7 55119245
S7_55120412 7 55120412
S7_55120429 7 55120429
S7_55125175 7 55125175
S7_55125180 7 55125180
S7_55129178 7 55129178
S7_55134823 7 55134823
S7_55134827 7 55134827
S7_55134831 7 55134831
S7_55151383 7 55151383
S7_55155659 7 55155659
S7_55155663 7 55155663
S7_55156130 7 55156130
S7_55164867 7 55164867
S7_55164902 7 55164902
S7_55168790 7 55168790
S7_55168793 7 55168793
S7_55168794 7 55168794
S7_55168796 7 55168796
S7_55181384 7 55181384
S7_55181801 7 55181801
S7_55181839 7 55181839
S7_55181879 7 55181879
S7_55181901 7 55181901
S7_55181986 7 55181986
S7_55182333 7 55182333
S7_55182338 7 55182338
S7_55182388 7 55182388
S7_55182779 7 55182779
S7_55182803 7 55182803
S7_55182842 7 55182842
S7_55195879 7 55195879
S7_55252447 7 55252447
